Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1cccc(C(CC(=O)C(F)(F)F)C2CC2)c1,7.7,7.7,-7.7,56
O=C(O)Cc1ccc(CC(F)(F)F)c(Cc2ccccc2)c1,7.9,7.9,-7.9,56
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,56
O=C(O)Cc1cc(CC(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F,8.5,8.5,-8.5,56
C=CCOc1cc(C(F)(F)F)c(O)c(CC(=O)O)c1C1CC1,7.2,7.2,-7.2,56
O=C(O)Cc1c(C(c2ccccc2)C(F)(F)F)cccc1C(F)(F)F,9.1,9.1,-9.1,56
Cc1ccccc1C(C)c1ccc(CC(=O)O)cc1,9.0,9.0,-9.0,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(CC(F)(F)F)cc(-c2ccccc2)cc1C(F)(F)F,9.0,9.0,-9.0,56
Cc1cc(CC(=O)O)c(Cc2ccccc2)cc1C(F)(F)F,9.2,9.2,-9.2,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(=O)C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F,8.9,8.9,-8.9,56
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
C=Cc1cc(C=C)c(C=C)c(C(C(=O)O)c2ccc3c(c2)OCO3)c1,8.1,8.1,-8.1,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
Nc1ccccc1C(c1ccc(C(F)(F)F)cc1CC(=O)O)C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(-c2ccco2)c1O,8.6,8.6,-8.6,57
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,57
CCc1ccc(C(F)(F)F)cc1C(C(=O)O)C(F)(F)F,8.8,8.8,-8.8,57
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1O)C(F)(F)F,8.6,8.6,-8.6,57
O=C(O)Cc1ccc(C(F)(F)F)cc1C(c1ccccc1)C(F)(F)F,8.0,8.0,-8.0,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)C(c1cc(NC(F)(F)F)ccc1C(F)(F)F)C(F)(F)F,8.5,8.5,-8.5,57
C=Cc1ccccc1C(C(=O)O)c1cc(Cl)ccc1C,8.1,8.1,-8.1,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
Nc1ccccc1Cc1cc(C(F)(F)F)c(C(F)(F)F)cc1CC(=O)O,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
CN(C)c1cccc(CC(F)(F)F)c1C(C(=O)O)C(F)(F)F,7.7,7.7,-7.7,57
O=C(O)C(c1ccccc1Cc1ccccc1O)C(F)(F)F,8.8,8.8,-8.8,57
O=C(O)Cc1cc(C(C(F)(F)F)C(F)(F)F)ccc1C(F)(F)F,8.9,8.9,-8.9,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
NNc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1CC(=O)O,8.4,8.4,-8.4,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
C=Cc1ccccc1Cc1ccc(C(F)(F)F)cc1CC(=O)O,8.4,8.4,-8.4,57
O=C(O)C(c1c(C(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,9.2,9.2,-9.2,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
CCc1cc(-c2ccccc2)ccc1C(C(=O)O)C(F)(F)F,6.9,6.9,-6.9,57
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,57
Nc1ccccc1-c1cc(CC(F)(F)F)c(CC(=O)O)cc1C(F)(F)F,7.4,7.4,-7.4,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)C(c1c(C(F)(F)F)cccc1C(F)(F)F)S(=O)(=O)C(F)(F)F,7.7,7.7,-7.7,57
O=C(O)Cc1cc(C(F)(F)F)cc(Cc2ccccc2)c1C(F)(F)F,9.3,9.3,-9.3,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
O=C(O)Cc1cccc(Cc2ccccc2C(F)(F)F)c1C(F)(F)F,7.8,7.8,-7.8,57
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,57
Cc1c(Cc2ccccc2)cccc1C(C(=O)O)C(F)(F)F,8.9,8.9,-8.9,57
Nc1ccccc1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1CC(=O)O,9.0,9.0,-9.0,57
O=C(O)Cc1c(C(F)(F)F)cc(NC(F)(F)F)cc1C(F)(F)F,8.4,8.4,-8.4,57
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,57
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
Cc1ccccc1Cc1ccc(C(F)(F)F)c(CC(=O)O)c1,9.6,9.6,-9.6,58
C=CC(c1ccccc1C(C(=O)O)c1ccccc1)C(F)(F)F,7.7,7.7,-7.7,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1ccc(C(F)(F)F)c(C(O)C2CC2)c1,7.5,7.5,-7.5,58
Nc1cc(C(F)(F)F)c(CC(=O)O)c(C(F)(F)F)c1C(F)(F)F,8.0,8.0,-8.0,58
O=C(O)Cc1c(C(F)(F)F)cc(C2CC2)c(C(F)(F)F)c1C(F)(F)F,8.6,8.6,-8.6,58
Nc1ccccc1-c1ccc(CC(F)(F)F)c(CC(=O)O)c1C(F)(F)F,9.0,9.0,-9.0,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
CC(C(=O)O)c1c(CC(F)(F)F)cccc1-c1ccccc1N,8.8,8.8,-8.8,58
O=C(O)C(c1cc(OOc2ccccc2)ccc1C(F)(F)F)C(F)(F)F,8.9,8.9,-8.9,58
O=C(O)C(c1c(Cc2ccccc2)cccc1C(F)(F)F)C(F)(F)F,8.1,8.1,-8.1,58
CC(c1ccccc1)c1ccc(CC(=O)O)cc1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(CC(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F,8.9,8.9,-8.9,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2cccc(O)c2)c1C(F)(F)F,8.9,8.9,-8.9,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,58
O=C(O)Cc1c(-c2ccccc2)ccc(C(F)(F)F)c1CC(F)(F)F,8.4,8.4,-8.4,58
Nc1cccc(Cc2c(CC(=O)O)cccc2C(F)(F)F)c1,8.9,8.9,-8.9,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
CC(F)c1cc(C(C(=O)O)C(F)(F)F)ccc1Cc1ccccc1,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1ccc(C(F)(F)F)c(CC(F)(F)F)c1C1CC1,8.8,8.8,-8.8,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
Nc1ccccc1Cc1ccc(C(F)(F)F)c(CC(=O)O)c1C(F)(F)F,8.5,8.5,-8.5,58
O=C(O)C(c1ccccc1O)c1ccccc1CC(F)(F)F,8.5,8.5,-8.5,58
O=C(O)Cc1c(Cl)cc(C(F)(F)F)cc1C(F)Cc1ccccn1,8.3,8.3,-8.3,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(Cc2cccc(O)c2)ccc(C(F)(F)F)c1C(F)(F)F,9.4,9.4,-9.4,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1ccc(Nc2ccccc2)c(C(F)(F)F)c1C(F)(F)F,8.3,8.3,-8.3,58
CC(C(=O)[O-])C(C(=O)O)c1cccc(C(F)(F)F)c1,7.9,7.9,-7.9,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(Cc2ccccc2)cc(C(F)(F)F)cc1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1ccc(-c2ccccc2)c(C(F)(F)F)c1CC(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
C=Cc1ccccc1Cc1cc(C(F)(F)F)ccc1CC(=O)O,8.9,8.9,-8.9,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1c(C(F)(F)F)c(CCF)cc(C(F)(F)F)c1C(F)(F)F,8.5,8.5,-8.5,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,58
O=C(O)C(c1c(Cc2ccccc2)cccc1C(F)(F)F)C(F)(F)F,8.1,8.1,-8.1,58
O=C(O)Cc1ccc(CC(=O)C(O)F)c(Cc2ccccc2)c1,7.7,7.7,-7.7,58
C=Cc1ccccc1C(C(=O)O)c1cccc(C)c1O,8.1,8.1,-8.1,58
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,58
O=C(O)Cc1cc(CC(O)(F)c2ccccc2)ccc1C(F)(F)F,7.8,7.8,-7.8,58
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,58
O=C(O)Cc1c(C(Oc2ccccc2)C(F)(F)F)cccc1C(F)(F)F,8.9,8.9,-8.9,58
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
C=CNc1ccccc1-c1ccc(O)c(CC(=O)O)c1O,7.8,7.8,-7.8,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
C=Cc1cc(S(=O)c2ccoc2)c(CC(=O)O)c(C(F)(F)F)c1,6.7,6.7,-6.7,59
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,59
O=C(O)Cc1cc(C(F)(F)F)ccc1Cc1ccccc1C(F)(F)F,9.7,9.7,-9.7,59
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,59
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,59
Cc1ccc(CC(=O)O)c(-c2ccccc2C(F)(F)F)c1C(F)(F)F,8.6,8.6,-8.6,59
O=C(O)Cc1ccc(Cc2ccccc2O)cc1C(F)(F)F,9.1,9.1,-9.1,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1ccc(OC2CC2)c(NC2CC2)c1C(F)(F)F,7.4,7.4,-7.4,59
Cc1ccc(C(N)=O)c(C(C(=O)O)c2ccccc2)c1,8.4,8.4,-8.4,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
Nc1ccccc1CC(C(=O)O)c1ccc(C(F)(F)F)cc1C=O,9.2,9.2,-9.2,59
O=C(O)Cc1c(Oc2ccccc2)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,59
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1)C(F)(F)F,9.3,9.3,-9.3,59
Nc1ccccc1-c1ccc(CC(F)(F)F)c(C(C(=O)O)C(F)(F)F)c1,10.2,10.2,-10.2,59
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
NNc1ccccc1Cc1ccc(CC(=O)O)c(C(F)(F)F)c1,8.7,8.7,-8.7,59
O=C(O)Cc1ccc(CCC(F)(F)F)cc1C1CCCCCC1,8.3,8.3,-8.3,59
Nc1ccccc1C(c1cccc(C(F)(F)F)c1CC(=O)O)C(F)(F)F,9.7,9.7,-9.7,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
C=Cc1cc(-c2ccccc2O)cc(C(F)(F)F)c1CC(=O)O,8.9,8.9,-8.9,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
C=Cc1cc(-c2ccc(CC(=O)O)cc2SC(C)C=C)co1,8.4,8.4,-8.4,59
O=C(O)C(c1c(Cc2ccoc2)cccc1C(F)(F)F)C(F)(F)F,7.3,7.3,-7.3,59
C=CNc1ccccc1Cc1ccc(C(F)(F)F)cc1CC(=O)O,8.1,8.1,-8.1,59
O=C(O)C(Cl)c1c(Cc2ccccc2)cccc1C(F)(F)F,8.6,8.6,-8.6,59
O=C(O)C(c1c(C2CC2)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.8,8.8,-8.8,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1c(C(c2ccccc2)C(O)F)cccc1C(F)(F)F,9.1,9.1,-9.1,59
NNc1ccc(-c2cccs2)c(CC(F)(F)F)c1CC(=O)O,7.6,7.6,-7.6,59
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,59
O=C(O)Cc1c(C2CCCC2)c(O)cc(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,59
O=C(O)Cc1ccc(C(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F,8.9,8.9,-8.9,59
Nc1ccccc1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1CC(=O)O,9.0,9.0,-9.0,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)CC(F)(F)F)cc1C(F)(F)F,8.6,8.6,-8.6,59
C=CCOCC(F)c1ccc(C(F)(F)F)c(C(F)(F)F)c1CC(=O)O,8.3,8.3,-8.3,59
O=C(O)Cc1c(C(F)(F)F)c(C2CC2)cc(C(F)(F)F)c1C(F)(F)F,8.5,8.5,-8.5,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,59
O=C(O)Cc1c(C(F)(F)F)ccc(Cl)c1Cc1ccco1,7.9,7.9,-7.9,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=C(O)Cc1ccc(C(Nc2ccccc2)C(O)F)cc1C(F)(F)F,7.6,7.6,-7.6,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
Nc1ccccc1C(C(C(=O)O)c1ccc(C(F)(F)F)cc1)C(F)(F)F,6.5,6.5,-6.5,59
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,59
O=CCC(C(=O)O)c1cccc(Cc2ccccc2)c1C(F)(F)F,7.7,7.7,-7.7,59
O=C(O)Cc1c(C(F)(F)F)c(O)cc(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,59
O=C(O)Cc1c(C(c2ccccc2)C(F)(F)F)cccc1C(F)(F)F,9.1,9.1,-9.1,59
CN(Cc1ccc(CC(=O)O)c(O)c1C(F)(F)F)c1ccccc1N,8.1,8.1,-8.1,59
Cc1c(CC(=O)O)cccc1C(c1ccccc1N)C(F)(F)F,9.0,9.0,-9.0,59
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,59
O=C(O)Cc1cccc(Cc2ccccc2C(F)(F)F)c1C(F)(F)F,7.8,7.8,-7.8,59
Nc1ccccc1Cc1cc(C(F)(F)F)c(CC(=O)O)c(C(F)(F)F)c1,8.6,8.6,-8.6,59
NC(c1ccccc1)c1ccccc1C(C(=O)O)C(F)(F)F,9.0,9.0,-9.0,59
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,59
O=C(O)Cc1c(CC(F)C(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F,9.4,9.4,-9.4,59
Cc1ccccc1C(Cc1ccccc1Cl)C(=O)O,8.4,8.4,-8.4,59
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,60
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,60
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,60
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,60
